Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,has_exact_synonym,has_obo_format_version,has_related_synonym,has_synonym_type,http://data.bioontology.org/metadata/prefixIRI,http://neuromorpho.org/ontologies/1/vertebrateH.owl#hasHook,http://purl.obolibrary.org/obo/property_value,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#xref,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#topObjectProperty,http://www.w3.org/2004/02/skos/core#notation,rdf:type
http://purl.obolibrary.org/obo/NCBITaxon_9773,Megaptera novaeangliae,humpback whale|megaptera novaeanagliae,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_9772,NMODB:28.0_sp,humpback whale,,megaptera novaeanagliae,,,,,NCBITaxon:9773,http://purl.obolibrary.org/obo/NMODB#_28.0_sp,http://www.w3.org/2002/07/owl#Class,Megaptera novaeangliae,,NCBITaxon:9773,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_1114,Erythropoietin,,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_1114,,,,,http://www.w3.org/2002/07/owl#Class,Erythropoietin,,,
http://purl.obolibrary.org/obo/NCBITaxon_226132,Cordylobia anthropophaga,tumbu fly,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_226131,,tumbu fly,,,,,,has_rank NCBITaxon:species,NCBITaxon:226132,,http://www.w3.org/2002/07/owl#Class,Cordylobia anthropophaga,,NCBITaxon:226132,
http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_1166,horseradish peroxidase + diaminobenzidine,,,false,,,http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_118,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,horseradish peroxidase + diaminobenzidine,,,
http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_682,Dorsomedial nucleus of the hypothalamus,dorsomedial hypothalamic nucleus,,false,,,http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_194,,dorsomedial hypothalamic nucleus,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Dorsomedial nucleus of the hypothalamus,,,
http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_1314,Wnt3a-tdTomato,,,false,,,http://id.nlm.nih.gov/mesh/D008822,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Wnt3a-tdTomato,,,
http://neuromorpho.org/ontologies/1/insectH.owl#NMOBr_810,glomerulus VM5,,,false,,,http://neuromorpho.org/ontologies/1/insectH.owl#NMOBr_304,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,glomerulus VM5,,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_1401,RNAi-based cut knockdown,,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_1401,,,,,http://www.w3.org/2002/07/owl#Class,RNAi-based cut knockdown,,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_697,DMSO,,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_697,,,,,http://www.w3.org/2002/07/owl#Class,DMSO,,,
http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_573,Intermediate capsule,,,false,,,http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_152,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Intermediate capsule,,,
http://neuromorpho.org/ontologies/1/hiplayerH.owl#NMOBr_412,stratum multiforme,polymorphic layer,,false,,,http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_411|http://neuromorpho.org/ontologies/1/hiplayerH.owl#NMOBr_411,vertebrateH:subiculum,polymorphic layer,,,,,,,,,http://www.w3.org/2002/07/owl#Class,stratum multiforme,,,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_965,Medan,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Medan,,,
http://purl.obolibrary.org/obo/NCBITaxon_9005,Phasianidae,turkeys,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_8976,,turkeys,,,,,,,NCBITaxon:9005,,http://www.w3.org/2002/07/owl#Class,Phasianidae,,NCBITaxon:9005,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_146,mitral,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,vertebrateH:olfactory bulb,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,mitral,,,
http://purl.obolibrary.org/obo/NCBITaxon_367291,Hypopygiopsis infumata,"hypopygiopsis infumata (bigot, 1877)",,false,,,http://purl.obolibrary.org/obo/NCBITaxon_367290,,,,"hypopygiopsis infumata (bigot, 1877)",,,,has_rank NCBITaxon:species,NCBITaxon:367291,,http://www.w3.org/2002/07/owl#Class,Hypopygiopsis infumata,,NCBITaxon:367291,
http://purl.obolibrary.org/obo/RS_0001937,F344.OLETF-(D11Mgh4-D11Mgh1)/2Tj,F.O-Nidd4OF/2Tj|NBRP Rat No: 0426|RGD ID: 2306016|Nidd4NS,,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,F.O-Nidd4OF/2Tj|NBRP Rat No: 0426|RGD ID: 2306016|Nidd4NS,,,,,RS:0001937,,http://www.w3.org/2002/07/owl#Class,F344.OLETF-(D11Mgh4-D11Mgh1)/2Tj,,RS:0001937,
http://purl.obolibrary.org/obo/NCBITaxon_57486,Mus musculus molossinus,japanese wild mouse|mus molossinus|mus musculus molosinus,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_10090,,japanese wild mouse,,mus molossinus|mus musculus molosinus,,,,,NCBITaxon:57486,,http://www.w3.org/2002/07/owl#Class,Mus musculus molossinus,,NCBITaxon:57486,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_1351,1a old 5xFAD (Alzheimer mouse model),,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_1351,,,,,http://www.w3.org/2002/07/owl#Class,1a old 5xFAD (Alzheimer mouse model),,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_127,external tufted,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,external tufted,,,
http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_1264,15q11-13+/+,,,false,,,http://id.nlm.nih.gov/mesh/D008822,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,15q11-13+/+,,,
http://purl.obolibrary.org/obo/NCBITaxon_126196,Brachytron,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_50509,,,,,,,,has_rank NCBITaxon:genus,NCBITaxon:126196,,http://www.w3.org/2002/07/owl#Class,Brachytron,,NCBITaxon:126196,
http://purl.obolibrary.org/obo/NCBITaxon_7746,Petromyzontidae,lampreys|petromyzonidae,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_7745,,lampreys,,petromyzonidae,,,,,NCBITaxon:7746,,http://www.w3.org/2002/07/owl#Class,Petromyzontidae,,NCBITaxon:7746,
http://purl.obolibrary.org/obo/NCBITaxon_150425,Panulirus homarus,indian spiny lobster,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_6734,,indian spiny lobster,,,,,,has_rank NCBITaxon:species,NCBITaxon:150425,,http://www.w3.org/2002/07/owl#Class,Panulirus homarus,,NCBITaxon:150425,
http://purl.obolibrary.org/obo/RS_0001761,ACI.F344-(D16Nkg74)/Nkg,NBRP Rat No: 0486|RGD ID: 2306072,,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,NBRP Rat No: 0486|RGD ID: 2306072,,,,,RS:0001761,,http://www.w3.org/2002/07/owl#Class,ACI.F344-(D16Nkg74)/Nkg,,RS:0001761,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_562,Karlsson,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Karlsson,,,
http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_218,spinal trigeminal nucleus,,,false,,,http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_201,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,spinal trigeminal nucleus,,,
http://purl.obolibrary.org/obo/NCBITaxon_197113,Aeshna juncea,"libellula juncea|aeshna americana|aeshna juncea (linnaeus, 1758)",,false,,,http://purl.obolibrary.org/obo/NCBITaxon_12920,,,,"libellula juncea|aeshna americana|aeshna juncea (linnaeus, 1758)",,,,has_rank NCBITaxon:species,NCBITaxon:197113,,http://www.w3.org/2002/07/owl#Class,Aeshna juncea,,NCBITaxon:197113,
http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_1169,mRuby2,,,false,,,http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_118,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,mRuby2,,,
http://purl.obolibrary.org/obo/NCBITaxon_447908,Elga leptostyla,"elga leptostyla ris, 1911",,false,,,http://purl.obolibrary.org/obo/NCBITaxon_447907,,,,"elga leptostyla ris, 1911",,,,has_rank NCBITaxon:species,NCBITaxon:447908,,http://www.w3.org/2002/07/owl#Class,Elga leptostyla,,NCBITaxon:447908,
http://neuromorpho.org/ontologies/1/celeganH.owl#NMOBr_448,lumbar ganglion,,,false,,,http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_445|http://neuromorpho.org/ontologies/1/celeganH.owl#NMOBr_445,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,lumbar ganglion,,,
http://purl.obolibrary.org/obo/NCBITaxon_6072,Eumetazoa,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_33208,GC_ID:1,,,,,,,,NCBITaxon:6072,,http://www.w3.org/2002/07/owl#Class,Eumetazoa,,NCBITaxon:6072,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_306,Back,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Back,,,
http://neuromorpho.org/ontologies/1/insectH.owl#NMOBr_813,glomerulus VP2,,,false,,,http://neuromorpho.org/ontologies/1/insectH.owl#NMOBr_304,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,glomerulus VP2,,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_244,Mi-type unknown-1,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,insectH:medulla,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Mi-type unknown-1,,,
http://neuromorpho.org/ontologies/1/cclayerH.owl#NMOBr_387,layer 5a,,,false,,,http://neuromorpho.org/ontologies/1/cclayerH.owl#NMOBr_386,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,layer 5a,,,
http://purl.obolibrary.org/obo/NCBITaxon_208524,Gallus gallus spadiceus,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_9031,,,,,,,,,NCBITaxon:208524,,http://www.w3.org/2002/07/owl#Class,Gallus gallus spadiceus,,NCBITaxon:208524,
http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_259,posterior bulb,,,false,,,http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_257,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,posterior bulb,,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_1398,orthokeratology (OK) long-term treatment,,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_1398,,,,,http://www.w3.org/2002/07/owl#Class,orthokeratology (OK) long-term treatment,,,
http://purl.obolibrary.org/obo/NCBITaxon_70378,Erythemis,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_6964,,,,,,,,has_rank NCBITaxon:genus,NCBITaxon:70378,,http://www.w3.org/2002/07/owl#Class,Erythemis,,NCBITaxon:70378,
http://purl.obolibrary.org/obo/NCBITaxon_242463,Lucilia bazini,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_7374,,,,,,,,has_rank NCBITaxon:species,NCBITaxon:242463,,http://www.w3.org/2002/07/owl#Class,Lucilia bazini,,NCBITaxon:242463,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_772,VS4,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,VS4,,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_179,oriens-alveus,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,oriens-alveus,,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_1267,Repeated Cross Fostering-(RCF),,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_1267,,,,,http://www.w3.org/2002/07/owl#Class,Repeated Cross Fostering-(RCF),,,
http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_829,Putamen,,,false,,,http://neuromorpho.org/ontologies/1/vertebrateH.owl#NMOBr_159,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Putamen,,,
http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_FBti0002071,FRT40A wild type,P{ry+t7.2=neoFRT}40A|FRT40A|FRT[40A] wild-type|P{neoFRT}40A|FRT40|P(neoFRT)40A|FRT[40A]|P[ry+; hs-neo; FRT]40A|FRT[40A] wild-type MARCM clone,,false,,,http://purl.obolibrary.org/obo/FBcv_0000607,NMODB:8.73_sr,P{ry+t7.2=neoFRT}40A|FRT40A|FRT[40A] wild-type|P{neoFRT}40A|FRT40|P(neoFRT)40A|FRT[40A]|P[ry+; hs-neo; FRT]40A|FRT[40A] wild-type MARCM clone,,,,,,,NMOSp_FBti0002071,http://purl.obolibrary.org/obo/NMODB#_8.73_sr,http://www.w3.org/2002/07/owl#Class,FRT40A wild type,,NMOSp_FBti0002071,
http://purl.obolibrary.org/obo/RS_0001960,F344.OLETF-(D14Wox14-D14Rat12)/Tj,F.O-Nidd2/wox14.of|RGD ID: 2304060|NBRP Rat No: 0189,,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,F.O-Nidd2/wox14.of|RGD ID: 2304060|NBRP Rat No: 0189,,,,,RS:0001960,,http://www.w3.org/2002/07/owl#Class,F344.OLETF-(D14Wox14-D14Rat12)/Tj,,RS:0001960,
http://purl.obolibrary.org/obo/NCBITaxon_367293,Hemipyrellia pulchra,hemipyrellia pulchra (wiedemann 1830),,false,,,http://purl.obolibrary.org/obo/NCBITaxon_195106,,,,hemipyrellia pulchra (wiedemann 1830),,,,has_rank NCBITaxon:species,NCBITaxon:367293,,http://www.w3.org/2002/07/owl#Class,Hemipyrellia pulchra,,NCBITaxon:367293,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_1152,Bird,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Bird,,,
http://neuromorpho.org/ontologies/1/NMOSp.owl#NCBITaxon:30588,Golden lion tamarin,,,false,,,http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_10000,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Golden lion tamarin,,,
http://purl.obolibrary.org/obo/NCBITaxon_45449,Chrysomya,achoetandrus,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_54281,,,,achoetandrus,,,,has_rank NCBITaxon:genus,NCBITaxon:45449,,http://www.w3.org/2002/07/owl#Class,Chrysomya,,NCBITaxon:45449,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_416,Petrosini,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Petrosini,,,
http://purl.obolibrary.org/obo/RS_0000353,FXLE16/Stm,MDC-02-40|NBRP Rat No. 0128|RGD ID: 1302619,,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,MDC-02-40|NBRP Rat No. 0128|RGD ID: 1302619,,,,,RS:0000353,,http://www.w3.org/2002/07/owl#Class,FXLE16/Stm,,RS:0000353,
http://purl.obolibrary.org/obo/NCBITaxon_70380,Plathemis,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_6964,,,,,,,,has_rank NCBITaxon:genus,NCBITaxon:70380,,http://www.w3.org/2002/07/owl#Class,Plathemis,,NCBITaxon:70380,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_571,D1-type dopamine receptor-expressing,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,circuitH:principal cell,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,D1-type dopamine receptor-expressing,,,
http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_1035,C57BL6/Glt25d2,,,false,,,http://id.nlm.nih.gov/mesh/D008822,NMODB:3.43_sr,,,,,,,,NMOSp_1035,http://purl.obolibrary.org/obo/NMODB#_3.43_sr,http://www.w3.org/2002/07/owl#Class,C57BL6/Glt25d2,,NMOSp_1035,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_267,T2a,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,insectH:medulla,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,T2a,,,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_1435,Boyle,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Boyle,,,
http://purl.obolibrary.org/obo/RS_0001697,F344-Mov10Tn(sb-T2/Bart3)2.281Mcwi,RGD ID: 2302653,,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,RGD ID: 2302653,,,,,RS:0001697,,http://www.w3.org/2002/07/owl#Class,F344-Mov10Tn(sb-T2/Bart3)2.281Mcwi,,RS:0001697,
http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_131,Dextran coupled Texas Red fluorophore,,,false,,,http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_118,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Dextran coupled Texas Red fluorophore,,,
http://purl.obolibrary.org/obo/NCBITaxon_71578,Panulirus stimpsoni,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_6734,,,,,,,,has_rank NCBITaxon:species,NCBITaxon:71578,,http://www.w3.org/2002/07/owl#Class,Panulirus stimpsoni,,NCBITaxon:71578,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_640,Bazan,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Bazan,,,
http://purl.obolibrary.org/obo/NCBITaxon_9986,Oryctolagus cuniculus,european rabbit|japanese white rabbit|New Zealand White|rabbit|rabbits|domestic rabbit|lepus cuniculus,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_9984,NMODB:9.0_sp,european rabbit|japanese white rabbit|New Zealand White|rabbit|rabbits|domestic rabbit,,lepus cuniculus,,,,,NCBITaxon:9986,http://purl.obolibrary.org/obo/NMODB#_9.0_sp,http://www.w3.org/2002/07/owl#Class,Oryctolagus cuniculus,,NCBITaxon:9986,
http://neuromorpho.org/ontologies/1/insectH.owl#NMOBr_306,glomerulus D,,,false,,,http://neuromorpho.org/ontologies/1/insectH.owl#NMOBr_304,http://www.virtualflybrain.org/site/tools/anatomy_finder/index.htm?id=FBbt:00003960,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,glomerulus D,,,
http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_533,streptavidin-Texas Red,,,false,,,http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_118,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,streptavidin-Texas Red,,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_229,Brn3c-expression,,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_229,,,,,http://www.w3.org/2002/07/owl#Class,Brn3c-expression,,,
http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_150,NMDA-BDA,,,false,,,http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_118,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,NMDA-BDA,,,
http://neuromorpho.org/ontologies/1/insectH.owl#NMOBr_805,glomerulus VC1,,,false,,,http://neuromorpho.org/ontologies/1/insectH.owl#NMOBr_304,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,glomerulus VC1,,,
http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_125,Biocytin,,,false,,,http://neuromorpho.org/ontologies/1/stainingH.owl#NMOOt_118,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Biocytin,,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_506,Late withdrawal: 21 days post saline/nicotine,,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_506,,,,,http://www.w3.org/2002/07/owl#Class,Late withdrawal: 21 days post saline/nicotine,,,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_648,Dragich,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Dragich,,,
http://purl.obolibrary.org/obo/NCBITaxon_8459,Testudines,turtles|turtle|anapsid reptiles|turtles|testudinata|anapsida|reptilia|reptiles,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_8457,,turtles|turtle|anapsid reptiles,,turtles|testudinata|anapsida|reptilia|reptiles,,NCBITaxon:8459,,,NCBITaxon:8459,,http://www.w3.org/2002/07/owl#Class,Testudines,,NCBITaxon:8459,
http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_1316,dma-1(tm5159):sax-7(dz156),,,false,,,http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_1070,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,dma-1(tm5159):sax-7(dz156),,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_1195,"CB1 cannabinoid receptor knockout, cocaine",,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_1195,,,,,http://www.w3.org/2002/07/owl#Class,"CB1 cannabinoid receptor knockout, cocaine",,,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_717,rope,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,circuitH:interneuron,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,rope,,,
http://purl.obolibrary.org/obo/RS_0001921,"F344-Tg(CD4,CCNT1)1Hik","RGD ID: 2306119|F344/DuCrlCrlj-Tg(CD4,CCNT1)1Hik|NBRP Rat No: 0523|F344-F4Y",,false,,,http://purl.obolibrary.org/obo/RS_0000215,,,,"RGD ID: 2306119|F344/DuCrlCrlj-Tg(CD4,CCNT1)1Hik|NBRP Rat No: 0523|F344-F4Y",,,,,RS:0001921,,http://www.w3.org/2002/07/owl#Class,"F344-Tg(CD4,CCNT1)1Hik",,RS:0001921,
http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_406,Ipsiphone,,,false,,,http://neuromorpho.org/ontologies/1/morphologyH.owl#NMOCt_100,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Ipsiphone,,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_1029,shSH2B1 + BDNF,,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_1029,,,,,http://www.w3.org/2002/07/owl#Class,shSH2B1 + BDNF,,,
http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_FBtp0017999,npf-GAL4,npf-gal4|npf-Gal4|NPF-gal4|P{npf-GAL4.4.5}|P{NPF-GAL4.4.5},,false,,,http://purl.obolibrary.org/obo/FBcv_0000607,NMODB:8.67_sr,npf-gal4|npf-Gal4|NPF-gal4|P{npf-GAL4.4.5}|P{NPF-GAL4.4.5},,,,,,,NMOSp_FBtp0017999,http://purl.obolibrary.org/obo/NMODB#_8.67_sr,http://www.w3.org/2002/07/owl#Class,npf-GAL4,,NMOSp_FBtp0017999,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_403,Miller,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Miller,,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_1037,biocytin + Streptavidin Alexa Fluor 555,,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_1037,,,,,http://www.w3.org/2002/07/owl#Class,biocytin + Streptavidin Alexa Fluor 555,,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_255,KCl treatment,,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,,,,,NMOOt_255,,,,,http://www.w3.org/2002/07/owl#Class,KCl treatment,,,
http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_206,Nicotine,nicotine treated,,false,,,http://neuromorpho.org/ontologies/1/experimentconditionH.owl#NMOOt_201,,nicotine treated,,,,NMOOt_206,,,,,http://www.w3.org/2002/07/owl#Class,Nicotine,,,
http://purl.obolibrary.org/obo/NCBITaxon_342752,Trithemis,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_6964,,,,,,,,has_rank NCBITaxon:genus,NCBITaxon:342752,,http://www.w3.org/2002/07/owl#Class,Trithemis,,NCBITaxon:342752,
http://purl.obolibrary.org/obo/NCBITaxon_237668,Octogomphus specularis,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_237667,,,,,,,,has_rank NCBITaxon:species,NCBITaxon:237668,,http://www.w3.org/2002/07/owl#Class,Octogomphus specularis,,NCBITaxon:237668,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_429,Scanziani,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Scanziani,,,
http://neuromorpho.org/ontologies/1/NMOSp.owl#NMOSp_1098,Ntsr1-Cre_GN220,,,false,,,http://id.nlm.nih.gov/mesh/D008822,,,,,,,,,NMOSp_1098,,http://www.w3.org/2002/07/owl#Class,Ntsr1-Cre_GN220,,NMOSp_1098,
http://neuromorpho.org/ontologies/1/insectH.owl#NMOBr_332,glomerulus VL2p,,,false,,,http://neuromorpho.org/ontologies/1/insectH.owl#NMOBr_304,http://www.virtualflybrain.org/site/tools/anatomy_finder/index.htm?id=FBbt:00007107,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,glomerulus VL2p+|glomerulus VL2p,,,
http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_370,Kawaguchi,,,false,,,http://neuromorpho.org/ontologies/1/archiveH.owl#NMOOt_297,,,,,,,,,,,http://www.w3.org/2002/07/owl#Class,Kawaguchi,,,
